date,price,volume,vix,dxy,fng,hashrate,difficulty,active_addresses,fees_btc,tx_count,funding_mean,funding_abs
2020-10-21,12823.689453125,43414712626,28.6499996185303,92.6100006103516,61,129229485.340567,19997335994446,,,,6.59266666666667e-05,6.59266666666667e-05
2020-10-22,12965.8916015625,34729759598,28.1100006103516,92.9499969482422,73,136187996.089675,19997335994446,,,,1e-04,1e-04
2020-10-23,12931.5390625,28974975003,27.5499992370606,92.7699966430664,74,130223558.304725,19997335994446,,,,1e-04,1e-04
2020-10-24,13108.0625,24542317940,27.5499992370606,92.7699966430664,73,151099090.552048,19997335994446,,,,1e-04,1e-04
2020-10-25,13031.173828125,24406920575,27.5499992370606,92.7699966430664,76,116306536.80651,19997335994446,,,,1e-04,1e-04
2020-10-26,13075.248046875,29461458313,32.4599990844727,93.0500030517578,75,109348026.057403,19997335994446,,,,1e-04,1e-04
2020-10-27,13654.21875,33749878156,33.3499984741211,92.9400024414062,61,98413223.4516626,19997335994446,,,,8.467e-05,8.467e-05
2020-10-28,13271.28515625,35867318895,40.2799987792969,93.4100036621094,70,99407296.4158208,19997335994446,,,,7.90833333333333e-05,7.90833333333333e-05
2020-10-29,13437.8828125,56499499598,37.5900001525879,93.9599990844727,67,107359880.129087,19997335994446,,,,-0.000124156666666667,0.000124156666666667
2020-10-30,13546.5224609375,30581485201,38.0200004577637,94.0400009155274,74,110342099.021561,19997335994446,,,,-9.88333333333333e-05,9.88333333333333e-05
2020-10-31,13780.9951171875,30306464719,38.0200004577637,94.0400009155274,73,112330244.949878,19997335994446,,,,-0.00010785,0.00016921
2020-11-01,13737.109375,24453857900,38.0200004577637,94.0400009155274,72,124259120.519776,19997335994446,,,,-5.175e-05,5.175e-05
2020-11-02,13550.4892578125,30771455468,37.1300010681152,94.0500030517578,71,94436931.5950298,19997335994446,,,,4.441e-05,6.62433333333333e-05
2020-11-03,13950.30078125,29869951617,35.5499992370606,93.5500030517578,71,124332259.048445,17865273539019.5,,,,-8.704e-05,8.704e-05
2020-11-04,14133.70703125,35116364962,29.5699996948242,93.4100036621094,74,132689483.091918,16787779609933,,,,-0.000114183333333333,0.000114183333333333
2020-11-05,15579.8486328125,40856321439,27.5799999237061,92.5299987792969,72,122675182.481207,16787779609933,,,,1e-04,1e-04
2020-11-06,15565.880859375,39837841971,24.8600006103516,92.2300033569336,90,127682332.786563,16787779609933,,,,0.00022535,0.00022535
2020-11-07,14833.75390625,35024953706,24.8600006103516,92.2300033569336,88,121840657.430315,16787779609933,,,,0.000329173333333333,0.000329173333333333
2020-11-08,15479.5673828125,26632075029,24.8600006103516,92.2300033569336,82,115164457.023174,16787779609933,,,,1e-04,1e-04
2020-11-09,15332.3154296875,34149115566,25.75,92.7300033569336,90,154387134.415125,16787779609933,,,,1e-04,1e-04
2020-11-10,15290.90234375,25574938143,24.7999992370606,92.75,90,122675182.481207,16787779609933,,,,1e-04,1e-04
2020-11-11,15701.33984375,29772374934,23.4500007629395,93.0400009155274,86,122675182.481207,16787779609933,,,,1e-04,1e-04
2020-11-12,16276.34375,34175758344,25.3500003814697,92.9599990844727,87,133524008.142811,16787779609933,,,,1e-04,1e-04
2020-11-13,16317.80859375,31599492172,23.1000003814697,92.7600021362305,89,115998982.074067,16787779609933,,,,1e-04,1e-04
2020-11-14,16068.138671875,27481710135,23.1000003814697,92.7600021362305,90,118502557.226745,16787779609933,,,,8.09233333333333e-05,8.09233333333333e-05
2020-11-15,15955.587890625,23653867583,23.1000003814697,92.7600021362305,86,125178757.633885,16787779609933,,,,1e-04,1e-04
2020-11-16,16716.111328125,31526766675,22.4500007629395,92.5699996948242,90,135534841.862694,17040598812944.9,,,,1e-04,1e-04
2020-11-17,17645.40625,39006849170,22.7099990844727,92.4199981689453,86,137334450.870566,17596801059571,,,,1e-04,1e-04
2020-11-18,17804.005859375,49064800278,23.8400001525879,92.3199996948242,91,147831351.574048,17596801059571,,,,0.000333986666666667,0.000333986666666667
2020-11-19,17817.08984375,36985055355,23.1100006103516,92.2900009155273,94,119839616.364761,17596801059571,,,,0.00029074,0.00029074
2020-11-20,18621.314453125,36992873940,23.7000007629395,92.3899993896484,86,146956609.848758,17596801059571,,,,0.000383046666666667,0.000383046666666667
2020-11-21,18642.232421875,39650210707,23.7000007629395,92.3899993896484,91,147831351.574048,17596801059571,,,,0.000264793333333333,0.000264793333333333
2020-11-22,18370.001953125,41280434226,23.7000007629395,92.3899993896484,94,152205060.200499,17596801059571,,,,0.000779616666666667,0.000779616666666667
2020-11-23,18364.12109375,42741112308,22.6599998474121,92.5100021362305,90,128587033.617663,17596801059571,,,,0.000952496666666667,0.000952496666666667
2020-11-24,19107.46484375,51469565009,21.6399993896484,92.2300033569336,88,118964874.639471,17596801059571,,,,0.000641143333333333,0.000641143333333333
2020-11-25,18732.12109375,43710357371,21.25,91.9899978637695,94,135584967.419985,17596801059571,,,,0.000658686666666667,0.000658686666666667
2020-11-26,17150.623046875,61396835737,21.25,91.9899978637695,93,131211258.793534,17596801059571,,,,0.0002578,0.0002578
2020-11-27,17108.40234375,38886494645,20.8400001525879,91.7900009155274,86,134710225.694695,17596801059571,,,,0.000102576666666667,0.000102576666666667
2020-11-28,17717.4140625,32601040734,20.8400001525879,91.7900009155274,87,134710225.694695,17596801059571,,,,1e-04,1e-04
2020-11-29,18177.484375,31133957704,20.8400001525879,91.7900009155274,89,135399801.269763,18158528379021,,,,1e-04,1e-04
2020-11-30,19625.8359375,47728480399,20.5699996948242,91.870002746582,88,107610727.917311,19157154724710,,,,0.000164936666666667,0.000164936666666667
2020-12-01,18802.998046875,49633658712,20.7700004577637,91.3099975585938,95,144750713.658684,19157154724710,,,,0.000335873333333333,0.000335873333333333
2020-12-02,19201.091796875,37387697139,21.1700000762939,91.120002746582,92,124752259.797945,19157154724710,,,,1e-04,1e-04
2020-12-03,19445.3984375,31930317405,21.2800006866455,90.7099990844727,92,149512250.292193,19157154724710,,,,0.000151516666666667,0.000151516666666667
2020-12-04,18699.765625,33872388058,20.7900009155273,90.6999969482422,92,137132255.045069,19157154724710,,,,0.00010901,0.00010901
2020-12-05,19154.23046875,27242455064,20.7900009155273,90.6999969482422,93,137132255.045069,19157154724710,,,,1e-04,1e-04
2020-12-06,19345.12109375,25293775714,20.7900009155273,90.6999969482422,95,129513796.431454,19157154724710,,,,1e-04,1e-04
2020-12-07,19191.630859375,26896357742,21.2999992370606,90.7900009155273,94,142846099.00528,19157154724710,,,,1e-04,1e-04
2020-12-08,18321.14453125,31692288756,20.6800003051758,90.9700012207031,95,137132255.045069,19157154724710,,,,1e-04,1e-04
2020-12-09,18553.916015625,34420373071,22.2700004577637,91.0899963378906,86,132370718.41156,19157154724710,,,,1e-04,1e-04
2020-12-10,18264.9921875,25547132265,22.5200004577637,90.7900009155273,94,123799952.471243,19157154724710,,,,1e-04,1e-04
2020-12-11,18058.904296875,27919640985,23.3099994659424,90.9800033569336,89,131418411.084858,19157154724710,,,,1e-04,1e-04
2020-12-12,18803.65625,21752580802,23.3099994659424,90.9800033569336,90,125704567.124646,19157154724710,,,,4.05966666666667e-05,5.483e-05
2020-12-13,19142.3828125,25450468637,23.3099994659424,90.9800033569336,91,148463110.110959,19144667899932.8,,,,1e-04,1e-04
2020-12-14,19246.64453125,22473997681,24.7199993133545,90.7099990844727,95,134574371.394961,18670168558400,,,,1e-04,1e-04
2020-12-15,19417.076171875,26741982541,22.8899993896484,90.4700012207031,91,129933875.829618,18670168558400,,,,1e-04,1e-04
2020-12-16,21310.59765625,44409011479,22.5,90.4499969482422,92,132718173.168824,18670168558400,,,,0.00022018,0.00022018
2020-12-17,22805.162109375,71378606374,21.9300003051758,89.8199996948242,92,119724785.585862,18670168558400,,,,0.000286576666666667,0.000286576666666667
2020-12-18,23137.9609375,40387896275,21.5699996948242,90.0199966430664,95,145711560.751786,18670168558400,,,,0.000423706666666667,0.000423706666666667
2020-12-19,23869.83203125,38487546580,21.5699996948242,90.0199966430664,93,146639659.864854,18670168558400,,,,0.000395253333333333,0.000395253333333333
2020-12-20,23477.294921875,37844228422,21.5699996948242,90.0199966430664,92,140142966.073373,18670168558400,,,,0.000515366666666667,0.000515366666666667
2020-12-21,22803.08203125,45852713981,25.1599998474121,90.0400009155274,92,126221479.377343,18670168558400,,,,0.000319283333333333,0.000319283333333333
2020-12-22,23783.029296875,44171632681,24.2299995422363,90.6500015258789,88,132718173.168824,18670168558400,,,,0.000133186666666667,0.000133186666666667
2020-12-23,23241.345703125,51146161904,23.3099994659424,90.4100036621094,93,142927263.412579,18670168558400,,,,0.00010508,0.00010508
2020-12-24,23735.94921875,41080759713,21.5300006866455,90.3300018310547,86,116940488.246656,18670168558400,,,,0.000157386666666667,0.000157386666666667
2020-12-25,24664.791015625,42068395846,21.5300006866455,90.3300018310547,94,133646272.281892,18670168558400,,,,0.000211443333333333,0.000211443333333333
2020-12-26,26437.037109375,48332647295,21.5300006866455,90.3300018310547,93,127149578.490412,18670168558400,,,,0.000123216666666667,0.000123216666666667
2020-12-27,26272.294921875,66479895605,21.5300006866455,90.3300018310547,91,137358668.734167,18670168558400,,,,0.000388573333333333,0.000388573333333333
2020-12-28,27084.80859375,49056742893,21.7000007629395,90.3399963378906,92,147938033.996809,18600034145237.1,,,,0.000502913333333333,0.000502913333333333
2020-12-29,27362.4375,45265946774,23.0799999237061,90.0100021362305,91,140537799.385714,18599593048299,,,,0.00042179,0.00042179
2020-12-30,28840.953125,51287442704,22.7700004577637,89.629997253418,91,159029615.09436,18599593048299,,,,0.000628983333333333,0.000628983333333333
2020-12-31,29001.720703125,46754964848,22.75,89.9400024414063,95,153482070.381766,18599593048299,,,,0.00050127,0.00050127
2021-01-01,29374.15234375,40730301359,22.75,89.9400024414063,94,137764027.029417,18599593048299,,,,0.000278486666666667,0.000278486666666667
2021-01-02,32127.267578125,67865420765,22.75,89.9400024414063,94,139613208.600282,18599593048299,,,,0.000485406666666667,0.000485406666666667
2021-01-03,32782.0234375,78665235202,22.75,89.9400024414063,93,146085344.098308,18599593048299,,,,0.00131269333333333,0.00131269333333333
2021-01-04,31971.9140625,81163475344,26.9699993133545,89.879997253418,94,159954205.879793,18599593048299,,,,0.00152248333333333,0.00152248333333333
2021-01-05,33992.4296875,67547324782,25.3400001525879,89.4400024414063,93,145160753.312876,18599593048299,,,,0.00066136,0.00066136
2021-01-06,36824.36328125,75289433811,25.0699996948242,89.5299987792969,95,163652569.021522,18599593048299,,,,0.00162151333333333,0.00162151333333333
2021-01-07,39371.04296875,84762141031,22.3700008392334,89.8300018310547,91,155331251.952631,18599593048299,,,,0.00114300333333333,0.00114300333333333
2021-01-08,40797.609375,88107519480,21.5599994659424,90.0999984741211,93,136839436.243985,18599593048299,,,,0.00145817666666667,0.00145817666666667
2021-01-09,40254.546875,61984162837,21.5599994659424,90.0999984741211,93,133808024.522105,19365166707094.8,,,,0.000922713333333333,0.000922713333333333
2021-01-10,38356.44140625,79980747690,21.5599994659424,90.0999984741211,94,162879650.924773,20607418304386,,,,0.00106408,0.00106408
2021-01-11,35566.65625,123320567399,24.0799999237061,90.5400009155274,90,157757649.323365,20607418304386,,,,0.000738276666666667,0.000738276666666667
2021-01-12,33922.9609375,74773277909,23.3299999237061,90.0500030517578,84,151611247.401676,20607418304386,,,,0.00046442,0.00046442
2021-01-13,37316.359375,69364315979,22.2099990844727,90.3199996948242,78,155708848.682802,20607418304386,,,,0.000359626666666667,0.000359626666666667
2021-01-14,39187.328125,63615990033,23.25,90.2399978637695,83,150586847.081394,20607418304386,,,,0.000731536666666667,0.000731536666666667
2021-01-15,36825.3671875,67760757881,24.3400001525879,90.7799987792969,88,158782049.643647,20607418304386,,,,0.00079432,0.00079432
2021-01-16,36178.140625,57706187875,24.3400001525879,90.7799987792969,84,150586847.081394,20607418304386,,,,0.00037023,0.00037023
2021-01-17,35791.27734375,52359854336,24.3400001525879,90.7799987792969,79,136245242.597452,20607418304386,,,,0.000244616666666667,0.000244616666666667
2021-01-18,36630.07421875,49511702429,24.3400001525879,90.7799987792969,79,148538046.440831,20607418304386,,,,0.000694153333333333,0.000694153333333333
2021-01-19,36069.8046875,57244195486,23.2399997711182,90.5,80,152635647.721957,20607418304386,,,,0.00120075666666667,0.00120075666666667
2021-01-20,35547.75,66834573161,21.5799999237061,90.4700012207031,78,144440445.159705,20607418304386,,,,0.000408756666666667,0.000408756666666667
2021-01-21,30825.69921875,75643067688,21.3199996948242,90.129997253418,75,132147641.316325,20607418304386,,,,0.00039008,0.00039008
2021-01-22,33005.76171875,77207272511,21.9099998474121,90.2399978637695,40,145464845.479986,20607418304386,,,,1e-04,1e-04
2021-01-23,32067.642578125,48354737975,21.9099998474121,90.2399978637695,74,159781151.231973,20737086011821.6,,,,0.000107273333333333,0.000107273333333333
2021-01-24,32289.37890625,48643830599,21.9099998474121,90.2399978637695,70,143884925.387715,20823531150112,,,,0.000219186666666667,0.000219186666666667
2021-01-25,32366.392578125,59897054838,23.1900005340576,90.3899993896484,74,144920068.735828,20823531150112,,,,0.00034889,0.00034889
2021-01-26,32569.849609375,60255421470,23.0200004577637,90.1699981689453,71,166658079.046203,20823531150112,,,,0.000111686666666667,0.000111686666666667
2021-01-27,30432.546875,62576762015,37.2099990844727,90.6500015258789,78,146990355.432054,20823531150112,,,,1e-04,1e-04
2021-01-28,33466.09765625,76517157706,30.2099990844727,90.4599990844727,55,150095785.476394,20823531150112,,,,0.000140873333333333,0.000140873333333333
2021-01-29,34316.38671875,117894572511,33.0900001525879,90.5800018310547,77,157341788.913185,20823531150112,,,,0.000805306666666667,0.000805306666666667
2021-01-30,34269.5234375,65141828798,33.0900001525879,90.5800018310547,76,140779495.343376,20823531150112,,,,0.00041612,0.00041612
2021-01-31,33114.359375,52754542671,33.0900001525879,90.5800018310547,78,149060642.128281,20823531150112,,,,0.000484316666666667,0.000484316666666667
2021-02-01,33537.17578125,61400400660,30.2399997711182,91.0199966430664,77,124217201.773567,20823531150112,,,,0.00039447,0.00039447
2021-02-02,35510.2890625,63088585433,25.5599994659424,91.1999969482422,76,157341788.913185,20823531150112,,,,0.000677486666666667,0.000677486666666667
2021-02-03,37472.08984375,61166818159,22.9099998474121,91.120002746582,78,155271502.216959,20823531150112,,,,0.000777963333333333,0.000777963333333333
2021-02-04,36926.06640625,68838074392,21.7700004577637,91.5299987792969,80,165622935.698089,20823531150112,,,,0.00055095,0.00055095
2021-02-05,38144.30859375,58598066402,20.8700008392334,91.0400009155273,81,174939225.831107,20823531150112,,,,0.000768756666666667,0.000768756666666667
2021-02-06,39266.01171875,71326033653,20.8700008392334,91.0400009155273,84,169021265.503158,21384451039675.5,,,,0.000689933333333333,0.000689933333333333
2021-02-07,38903.44140625,65500641143,20.8700008392334,91.0400009155273,86,166219498.003557,21434395961349,,,,0.00108957666666667,0.00108957666666667
2021-02-08,46196.46484375,101467222687,21.2399997711182,90.9300003051758,83,172612555.619078,21434395961349,,,,0.00122049,0.00122049
2021-02-09,46481.10546875,91809846886,21.6299991607666,90.4400024414062,95,152367873.169927,21434395961349,,,,0.00159619,0.00159619
2021-02-10,44918.18359375,87301089896,21.9899997711182,90.370002746582,92,152367873.169927,21434395961349,,,,0.00137353333333333,0.00137353333333333
2021-02-11,47909.33203125,81388911810,21.25,90.4199981689453,93,137450738.733711,21434395961349,,,,0.00111307333333333,0.00111307333333333
2021-02-12,47504.8515625,76555041196,19.9699993133545,90.4800033569336,92,151302363.56734,21434395961349,,,,0.00119978333333333,0.00119978333333333
2021-02-13,47105.515625,70250456155,19.9699993133545,90.4800033569336,92,167285007.606144,21434395961349,,,,0.00119184666666667,0.00119184666666667
2021-02-14,48717.2890625,71248675228,19.9699993133545,90.4800033569336,95,158760930.785449,21434395961349,,,,0.00126907333333333,0.00126907333333333
2021-02-15,47945.05859375,77069903166,19.9699993133545,90.4800033569336,93,160891949.990622,21434395961349,,,,0.000755366666666667,0.000755366666666667
2021-02-16,49199.87109375,77049582886,21.4599990844727,90.5100021362305,95,128926661.913015,21434395961349,,,,0.00121654666666667,0.00121654666666667
2021-02-17,52149.0078125,80820545404,21.5,90.9499969482422,95,147040325.156993,21434395961349,,,,0.00114871333333333,0.00114871333333333
2021-02-18,51679.796875,52054723579,22.4899997711182,90.5899963378906,91,145974815.554406,21434395961349,,,,0.00137464666666667,0.00137464666666667
2021-02-19,55888.1328125,63495496918,22.0499992370605,90.3600006103516,93,163181402.20421,21455226865438.4,,,,0.00101524,0.00101524
2021-02-20,56099.51953125,68145460026,22.0499992370605,90.3600006103516,91,157667240.08936,21724134900047,,,,0.00131772666666667,0.00131772666666667
2021-02-21,57539.9453125,51897585191,22.0499992370605,90.3600006103516,91,152267677.072601,21724134900047,,,,0.00108399666666667,0.00108399666666667
2021-02-22,54207.3203125,92052420332,23.4500007629395,90.0100021362305,94,143628376.245787,21724134900047,,,,0.00095565,0.00095565
2021-02-23,48824.42578125,106102492824,23.1100006103516,90.1699981689453,94,137148900.625677,21724134900047,,,,0.00022616,0.00022616
2021-02-24,49705.33203125,63695521388,21.3400001525879,90.1800003051758,76,171706103.932934,21724134900047,,,,0.000330266666666667,0.000330266666666667
2021-02-25,47093.8515625,54506565949,28.8899993896484,90.129997253418,79,168466366.122878,21724134900047,,,,0.000233353333333333,0.000233353333333333
2021-02-26,46339.76171875,350967941479,27.9500007629395,90.9300003051758,55,150107851.865898,21724134900047,,,,1e-04,1e-04
2021-02-27,46188.453125,45910946382,27.9500007629395,90.9300003051758,56,169546278.72623,21724134900047,,,,0.000282573333333333,0.000282573333333333
2021-02-28,45137.76953125,53443887451,27.9500007629395,90.9300003051758,55,141468551.039084,21724134900047,,,,0.000192353333333333,0.000192353333333333
2021-03-01,49631.2421875,53891300112,23.3500003814697,91.0400009155273,38,140388638.435732,21724134900047,,,,0.00012307,0.00012307
2021-03-02,48378.98828125,47530897720,24.1000003814697,90.7900009155273,78,154427502.279305,21724134900047,,,,1e-04,1e-04
2021-03-03,50538.2421875,53220811975,26.6700000762939,90.9499969482422,78,164146715.709471,21724134900047,,,,0.000216926666666667,0.000216926666666667
2021-03-04,48561.16796875,52343816680,28.5699996948242,91.629997253418,84,138228813.229028,21724134900047,,,,1e-04,1e-04
2021-03-05,48927.3046875,48625928883,24.6599998474121,91.9800033569336,77,160906977.899416,21724134900047,,,,1e-04,1e-04
2021-03-06,48912.3828125,34363564661,24.6599998474121,91.9800033569336,77,162254330.988825,21473685655440.4,,,,1e-04,1e-04
2021-03-07,51206.69140625,43137459378,24.6599998474121,91.9800033569336,76,155665151.906648,21448277761060,,,,0.000125353333333333,0.000125353333333333
2021-03-08,52246.5234375,48597428048,25.4699993133545,92.3099975585938,81,165260948.94199,21448277761060,,,,0.00014919,0.00014919
2021-03-09,54824.1171875,50912227385,24.0300006866455,91.9599990844727,81,149267953.883087,21448277761060,,,,0.000571443333333333,0.000571443333333333
2021-03-10,56008.55078125,57295577614,22.5599994659424,91.7900009155274,68,158863750.918429,21448277761060,,,,0.000432816666666667,0.000432816666666667
2021-03-11,57805.12109375,56772343595,21.9099998474121,91.4199981689453,73,140738356.51834,21448277761060,,,,0.000935583333333333,0.000935583333333333
2021-03-12,57332.08984375,55689944702,20.6900005340576,91.6800003051758,70,159929950.589022,21448277761060,,,,0.000734493333333333,0.000734493333333333
2021-03-13,61243.0859375,60669829814,20.6900005340576,91.6800003051758,74,152466552.894868,21448277761060,,,,0.000551716666666667,0.000551716666666667
2021-03-14,59302.31640625,43901225564,20.6900005340576,91.6800003051758,78,167393348.283177,21448277761060,,,,0.0009383,0.0009383
2021-03-15,55907.19921875,66419369890,20.0300006866455,91.8300018310547,76,157797551.247835,21448277761060,,,,0.000676653333333333,0.000676653333333333
2021-03-16,56804.90234375,59749798599,19.7900009155273,91.870002746582,71,158863750.918429,21448277761060,,,,0.00033036,0.00033036
2021-03-17,58870.89453125,60258313191,19.2299995422363,91.4000015258789,71,145003155.200714,21448277761060,,,,0.00026392,0.00026392
2021-03-18,57858.921875,55746041000,21.5799999237061,91.8499984741211,72,162062349.930209,21448277761060,,,,0.000306903333333333,0.000306903333333333
2021-03-19,58346.65234375,49063873786,20.9500007629395,91.9199981689453,71,158357615.363809,21524403218194.3,,,,0.00026051,0.00026051
2021-03-20,58313.64453125,50361731222,20.9500007629395,91.9199981689453,75,167389189.043989,21865558044611,,,,0.00047556,0.00047556
2021-03-21,57523.421875,51943414539,20.9500007629395,91.9199981689453,73,169563074.615989,21865558044611,,,,0.000279136666666667,0.000279136666666667
2021-03-22,54529.14453125,56521454974,18.8799991607666,91.8000030517578,70,164128360.685989,21865558044611,,,,0.000488193333333333,0.000488193333333333
2021-03-23,54738.9453125,56435023914,20.2999992370605,92.3399963378906,66,174997788.545989,21865558044611,,,,0.000310246666666667,0.000310246666666667
2021-03-24,52774.265625,70567223787,21.2000007629395,92.5299987792969,65,165215303.471989,21865558044611,,,,0.000321476666666667,0.000321476666666667
2021-03-25,51704.16015625,67999812841,19.8099994659424,92.879997253418,60,167389189.043989,21865558044611,,,,0.000106093333333333,0.000106093333333333
2021-03-26,55137.3125,56652197978,18.8600006103516,92.7699966430664,54,147824218.895991,21865558044611,,,,0.00012,0.00012
2021-03-27,55973.51171875,47266542233,18.8600006103516,92.7699966430664,65,172823902.973989,21865558044611,,,,1e-04,1e-04
2021-03-28,55950.74609375,47686580918,18.8600006103516,92.7699966430664,74,172823902.973989,21865558044611,,,,1e-04,1e-04
2021-03-29,57750.19921875,57625587027,20.7399997711182,92.9400024414062,72,164128360.685989,21865558044611,,,,0.000127236666666667,0.000127236666666667
2021-03-30,58917.69140625,54414116432,19.6100006103516,93.3000030517578,72,158693646.75599,21865558044611,,,,0.00047595,0.00047595
2021-03-31,58918.83203125,65520826225,19.3999996185303,93.2300033569336,76,170650017.401989,21865558044611,,,,0.00070019,0.00070019
2021-04-01,59095.80859375,61669163792,17.3299999237061,92.9300003051758,74,157606703.96999,21865558044611,,,,0.000854853333333333,0.000854853333333333
2021-04-02,59384.3125,58727860620,17.3299999237061,92.9300003051758,74,160517766.383468,23064760716651.4,,,,0.00093083,0.00093083
2021-04-03,57603.890625,59641344484,17.3299999237061,92.9300003051758,73,150672055.731109,23137439666472,,,,0.000908076666666667,0.000908076666666667
2021-04-04,58758.5546875,50749662970,17.3299999237061,92.9300003051758,74,167924581.196503,23137439666472,,,,0.000423686666666667,0.000423686666666667
2021-04-05,59057.87890625,60706272115,17.9099998474121,92.5999984741211,71,179426264.840099,23137439666472,,,,0.0004003,0.0004003
2021-04-06,58192.359375,66058027988,18.1200008392334,92.3399963378906,75,165624244.467784,23137439666472,,,,0.00079567,0.00079567
2021-04-07,56048.9375,75645303584,17.1599998474121,92.4599990844727,72,180576433.204459,23137439666472,,,,0.00055006,0.00055006
2021-04-08,58323.953125,53053855641,16.9500007629395,92.0599975585938,73,154122560.824188,23137439666472,,,,0.000306506666666667,0.000306506666666667
2021-04-09,58245.00390625,46655208546,16.6900005340576,92.1600036621094,70,174825591.382661,23137439666472,,,,0.000225656666666667,0.000225656666666667
2021-04-10,59793.234375,58238470525,16.6900005340576,92.1600036621094,70,180576433.204459,23137439666472,,,,0.00093745,0.00093745
2021-04-11,60204.96484375,46280252580,16.6900005340576,92.1600036621094,76,166774412.832144,23137439666472,,,,0.000973866666666667,0.000973866666666667
2021-04-12,59893.453125,51828688519,16.9099998474121,92.1399993896484,74,165624244.467784,23137439666472,,,,0.000981646666666667,0.000981646666666667
2021-04-13,63503.45703125,69983454362,16.6499996185303,91.8499984741211,74,163323907.739065,23137439666472,,,,0.0009889,0.0009889
2021-04-14,63109.6953125,77451779687,16.9899997711182,91.6900024414062,75,155272729.188547,23137439666472,,,,0.00101287,0.00101287
2021-04-15,63314.01171875,60954381579,16.5699996948242,91.6699981689453,79,198514005.709634,23217560568175.2,,,,0.000895803333333333,0.000895803333333333
2021-04-16,61572.7890625,84293007468,16.25,91.5599975585937,78,120743465.564442,23581981443664,,,,0.00115062666666667,0.00115062666666667
2021-04-17,60683.8203125,66138759198,16.25,91.5599975585937,76,106676265.692857,23581981443664,,,,0.00065495,0.00065495
2021-04-18,56216.18359375,97468872758,16.25,91.5599975585937,79,145361065.339717,23581981443664,,,,0.00050024,0.00050024
2021-04-19,55724.265625,65344865159,17.2900009155273,91.0699996948242,74,113709865.62865,23581981443664,,,,1e-04,1e-04
2021-04-20,56473.03125,67849323955,18.6800003051758,91.2399978637695,73,150050131.963579,23581981443664,,,,1e-04,1e-04
2021-04-21,53906.08984375,54926612466,17.5,91.1600036621094,73,118398932.252511,23581981443664,,,,1e-04,1e-04
2021-04-22,51762.2734375,74798630778,18.7099990844727,91.3300018310547,65,167634131.803061,23581981443664,,,,1e-04,1e-04
2021-04-23,51093.65234375,86668667320,17.3299999237061,90.8600006103516,55,158255998.555337,23581981443664,,,,0.000225393333333333,0.000225393333333333
2021-04-24,50050.8671875,49014494781,17.3299999237061,90.8600006103516,37,169978665.114992,23581981443664,,,,0.00018144,0.00018144
2021-04-25,49004.25390625,46117114240,17.3299999237061,90.8600006103516,31,165289598.49113,23581981443664,,,,0.000234193333333333,0.000234193333333333
2021-04-26,54021.75390625,58284039825,17.6399993896484,90.8099975585938,27,133638398.780062,23581981443664,,,,1e-04,1e-04
2021-04-27,55033.1171875,49448222757,17.5599994659424,90.9100036621094,50,166461865.147095,23581981443664,,,,1e-04,1e-04
2021-04-28,54824.703125,48000572955,17.2800006866455,90.6100006103516,59,166461865.147095,23581981443664,,,,1e-04,1e-04
2021-04-29,53555.109375,46088929780,17.6100006103516,90.6100006103516,52,143016532.027786,23581981443664,,,,1e-04,1e-04
2021-04-30,57750.17578125,52395931985,18.6100006103516,91.2799987792969,51,169978665.114992,23581981443664,,,,1e-04,1e-04
2021-05-01,57828.05078125,42836427360,18.6100006103516,91.2799987792969,68,158954589.984389,23004465874892.8,,,,0.000179016666666667,0.000179016666666667
2021-05-02,56631.078125,38177405335,18.6100006103516,91.2799987792969,66,189527186.50028,20608845737768,,,,0.000354623333333333,0.000354623333333333
2021-05-03,57200.29296875,51713139031,18.3099994659424,90.9499969482422,61,181331416.273241,20608845737768,,,,0.00047936,0.00047936
2021-05-04,53333.5390625,68564706967,19.4799995422363,91.2900009155273,68,185429301.38676,20608845737768,,,,0.000431903333333333,0.000431903333333333
2021-05-05,57424.0078125,69241316747,19.1499996185303,91.3099975585938,48,160841990.705643,20608845737768,,,,0.000329643333333333,0.000329643333333333
2021-05-06,56396.515625,69523285106,18.3899993896484,90.9499969482422,65,174160117.324581,20608845737768,,,,0.000765363333333333,0.000765363333333333
2021-05-07,57356.40234375,68434023376,16.6900005340576,90.2300033569336,64,176209059.881341,20608845737768,,,,0.000383673333333333,0.000383673333333333
2021-05-08,58803.77734375,65382980634,16.6900005340576,90.2300033569336,67,175184588.602961,20608845737768,,,,0.000506916666666667,0.000506916666666667
2021-05-09,58232.31640625,65906690347,16.6900005340576,90.2300033569336,73,190551657.77866,20608845737768,,,,0.00052217,0.00052217
2021-05-10,55859.796875,71776546298,19.6599998474121,90.2099990844727,72,184404830.10838,20608845737768,,,,0.000741473333333333,0.000741473333333333
2021-05-11,56704.57421875,61308396325,21.8400001525879,90.1399993896484,61,176209059.881341,20608845737768,,,,0.000386853333333333,0.000386853333333333
2021-05-12,49150.53515625,75215403907,27.5900001525879,90.7099990844727,68,176209059.881341,20608845737768,,,,0.00030052,0.00030052
2021-05-13,49716.19140625,96721152926,23.1299991607666,90.75,31,185896531.254002,23227330060562.6,,,,0.000148336666666667,0.000148336666666667
2021-05-14,49880.53515625,55737497453,18.8099994659424,90.3199996948242,26,166839065.284679,25046487590083,,,,0.000301093333333333,0.000301093333333333
